723	6.08899
724	6.36513
725	6.64127
726	6.8923
727	7.16844
728	7.44458
729	7.69562
730	7.94665
731	2.7
732	2.7
733	2.7
734	2.7
735	2.7
736	2.7
737	2.7
738	2.7
739	2.7
740	2.7
741	2.7
742	11.1348
743	11.2603
744	11.5114
745	11.7373
746	11.9883
747	12.2394
748	12.5155
749	44.4222
750	44.0708
751	43.8699
752	43.8197
753	43.7695
754	43.7695
755	43.644
756	42.7403
757	42.9662
758	43.2172
759	43.2172
760	43.2172
761	42.4892
762	15.9547
763	16.2057
764	16.4568
765	16.6827
766	16.9337
767	17.1848
768	17.4358
769	17.6618
770	17.9379
771	18.1638
772	18.3898
773	18.6408
774	18.8918
775	19.1178
776	19.3688
777	19.6198
778	19.8709
779	20.0968
780	20.3478
781	20.5738
782	20.8248
783	21.0758
784	21.3018
785	21.5779
786	21.8038
787	44.6983
788	44.2465
789	43.4934
790	41.9118
791	40.004
792	34.4812
793	23.4607
794	23.7117
795	23.9377
796	24.1636
797	24.4146
798	24.6406
799	24.8665
800	25.1175
801	25.3435
802	25.5694
803	25.8204
804	26.0464
805	26.2974
806	26.5233
807	26.7493
808	27.0003
809	27.2262
810	27.4522
811	27.7032
812	27.9291
813	28.1802
814	28.4061
815	28.632
816	28.858
817	29.109
818	29.3349
819	29.5609
820	29.7868
821	30.0378
822	30.2638
823	30.4897
824	30.7407
825	30.9667
826	31.1926
827	31.4185
828	31.6445
829	31.8955
830	32.1214
831	32.3474
832	32.5733
833	32.8243
834	33.0252
835	33.2762
836	33.5021
837	33.7281
838	33.954
839	34.1799
840	34.431
841	34.6569
842	34.8828
843	35.1088
844	35.3347
845	35.5606
846	35.8117
847	36.0376
848	36.2635
849	36.4895
850	36.7154
851	36.9413
852	37.1924
853	37.4183
854	37.6442
855	37.8702
856	38.1212
857	38.3471
858	38.548
859	38.799
860	39.0249
861	39.2509
862	39.5019
863	39.7278
864	39.9538
865	40.1797
866	40.4056
867	40.6316
868	40.8575
869	41.1085
870	41.3345
871	41.5604
872	41.7863
873	42.0123
874	42.2382
875	42.4641
876	42.7152
877	42.916
878	43.167
879	43.393
880	43.6189
881	43.8448
882	44.0708
883	44.2967
884	44.5226
885	44.7485
886	44.9494
887	45.0498
888	2.7
889	2.7
890	2.7
891	2.7
892	2.7
893	2.7
894	2.7
895	2.7
896	2.7
897	2.7
898	2.7
899	2.7
900	2.7
901	2.7
902	2.7
903	2.7
904	2.7
905	2.7
906	2.7
907	2.7
908	2.7
909	2.7
910	2.7
911	2.7
912	2.7
913	2.7
914	2.7
915	2.7
916	2.7
917	2.7
918	2.7
919	2.7
920	2.7
921	2.7
922	2.7
923	2.7
924	2.7
925	2.7
926	2.7
927	2.7
928	2.7
929	2.7
930	2.7
931	2.7
932	2.7
933	2.7
934	2.7
935	2.7
936	2.7
937	2.7
938	2.7
939	2.7
940	2.7
941	2.7
942	2.7
943	2.7
944	2.7
945	2.7
946	2.7
947	2.7
948	2.7
949	2.7
950	2.95104
951	2.7
952	2.7
953	2.7
954	2.7
955	2.7
956	2.7
957	2.7
958	2.7
959	2.7
960	2.7
961	4.15601
962	4.48236
963	4.7836
964	5.05974
965	5.33588
966	5.61202
967	5.88816
968	6.1643
969	6.44044
970	6.71658
971	6.99272
972	7.24375
973	7.51989
974	7.79603
975	8.04707
976	8.2479
977	2.7
978	2.7
979	2.7
980	2.7
981	2.7
982	2.7
983	2.7
984	2.7
985	2.7
986	2.7
987	11.2101
988	11.4361
989	11.662
